id,active,displayorder,dosesperpatient,fullsupply,priceperpack,orderabledisplaycategoryid,orderableid,programid
d258c6e0-1c0d-41d8-8010-289ea65e2bc7,true,65,33,false,50.52,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,16ed9ba6-fe96-4a47-94e9-6b82960b337d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fca5be34-68ae-4ec8-82b6-a62cc3bd7935,true,89,43,false,74.45,74f39ab7-b5ce-4087-a6ea-65799a35e79b,a9c0a085-ef18-4e0b-954d-2113566e4484,10845cb9-d365-4aaa-badd-b4fa39c6a26a
67cb5294-724f-4209-acf3-cc5402e48af6,true,1,94,false,15.17,6c7768ef-6ccc-4150-a589-043a17f6cf95,682d89f2-24e0-4d73-a9d6-81af9420e272,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4f12a17d-750f-4fa2-bb94-8b2b821a8525,true,32,86,false,99.33,814c51b6-91e3-45c3-af39-25e94b608d96,71c4807b-d974-4b2a-b035-3fdfac3e68bc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c61a1004-da27-4f9f-96be-0c481ec675bc,true,100,28,false,1.7,74f39ab7-b5ce-4087-a6ea-65799a35e79b,f2714149-f314-4197-9743-479a14b52134,10845cb9-d365-4aaa-badd-b4fa39c6a26a
14b963ec-9c19-4d27-8c45-51252ebdea3b,true,59,13,false,71.57,6c7768ef-6ccc-4150-a589-043a17f6cf95,e218ba92-5299-4609-a521-7f0b669a5abc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c5937714-0c7d-485e-bf20-2b2bc7baa617,true,99,89,false,42.56,16173fd0-f439-4222-931e-91c413a495c3,5b9a9dc1-378c-44a1-9cd2-d47ecb0327df,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9c98f4af-1e5e-4214-97b5-5e834129e44e,true,22,13,false,89.11,06606981-67cc-42d1-87ed-21f22fb0ea58,7b372354-41cd-471f-8af6-4e54ab23eaaa,10845cb9-d365-4aaa-badd-b4fa39c6a26a
543109a9-e555-48cd-89af-81c1f302dcad,true,64,9,false,24.12,6805dd74-ec00-4697-9a5d-5b78414fcaf6,835bb5a5-9f9c-44a8-95cd-5daa26c6c1ab,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8830f828-171d-401c-a02d-18e6190b2cc2,true,15,36,false,1.02,814c51b6-91e3-45c3-af39-25e94b608d96,956f6d7e-823f-4ba8-a275-84923d3e02f8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f81d5531-67e2-40f1-9006-8e7d35ce5379,true,54,13,false,57.62,baeb2434-574d-4804-9640-992abbe826ef,38c4d007-3cf3-4010-84d1-d3eaba498cec,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5913b6d9-4393-494b-a5b0-1e1cfe906b9e,true,9,99,false,26.5,6805dd74-ec00-4697-9a5d-5b78414fcaf6,959b59fa-636d-4c80-bb79-9b09b8e0b3d7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
06f2c788-c9ea-43b0-a6a2-a757ada3ab1b,true,71,57,false,29.88,74f39ab7-b5ce-4087-a6ea-65799a35e79b,ef47e899-6fb7-4f5c-8d9d-8320d669608b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
043c61bc-b028-4268-b1cb-4fe17454c228,true,54,81,false,3.52,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,1095012b-8829-466d-ad6b-1ccba05afb56,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e1a7c71b-4786-476d-9dec-0d59b04ff8c7,true,15,39,false,62.04,74f39ab7-b5ce-4087-a6ea-65799a35e79b,716ce786-7175-451e-8874-9708807ab605,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f2c45812-76e4-4e03-871e-6620fdfcf3b9,true,80,4,false,27.89,6c7768ef-6ccc-4150-a589-043a17f6cf95,b6874ef1-7bee-4947-bb1d-1afe1d4be860,10845cb9-d365-4aaa-badd-b4fa39c6a26a
234c3637-a004-4b59-9482-60d29a582386,true,90,84,false,33.0,16173fd0-f439-4222-931e-91c413a495c3,96637657-8878-44af-bf34-1ebbedcefd5b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0c929c26-f56d-481a-b834-19aafc58ff5a,true,69,3,false,84.3,74f39ab7-b5ce-4087-a6ea-65799a35e79b,94f40562-93f9-4cb3-9b39-3bd08c29a7c4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c328b107-220a-494a-8975-89d4e025bedc,true,36,67,false,11.3,6c7768ef-6ccc-4150-a589-043a17f6cf95,242ec78f-135b-481e-aa5a-100f3d442026,10845cb9-d365-4aaa-badd-b4fa39c6a26a
10f6a808-4e29-4ac6-b03d-59cdffd492e4,true,62,24,false,71.24,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,76cb05a8-8d95-4847-a3b5-4a1a45c8eed2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9f4a7ad5-3045-4eb6-acf5-9b4f323c5b0b,true,6,62,false,63.16,814c51b6-91e3-45c3-af39-25e94b608d96,ddb5ee70-c9ff-4a88-804f-6646a7c80e52,10845cb9-d365-4aaa-badd-b4fa39c6a26a
82c42ce3-f8a5-4e89-bb57-b7250a55c854,true,68,67,false,75.01,16173fd0-f439-4222-931e-91c413a495c3,8ef8c32f-4493-4b0f-b0ff-f4d4ffc5a102,10845cb9-d365-4aaa-badd-b4fa39c6a26a
60baf55a-1dd5-48ec-a1ca-508cdb1d8676,true,70,33,false,21.56,6c7768ef-6ccc-4150-a589-043a17f6cf95,150f4b88-53a6-4652-a89e-ff0194da6747,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3bfd4f6a-1d6e-4626-815a-039d926a63cf,true,1,54,false,35.27,06606981-67cc-42d1-87ed-21f22fb0ea58,5b0a03a4-c80f-41f7-ace0-af70dfca7e16,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a4caff03-226f-4e32-84b7-5ac69d4455b1,true,4,19,false,7.72,814c51b6-91e3-45c3-af39-25e94b608d96,cb3d5966-e175-4a70-846d-c4daa64ae319,10845cb9-d365-4aaa-badd-b4fa39c6a26a
cf9d44f4-ef28-4377-853c-b52b4e96bb13,true,83,10,false,84.7,16173fd0-f439-4222-931e-91c413a495c3,ab366992-f113-4004-b421-fd96167ccfc0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7a86eec9-c7ee-42b1-bcbc-990b03e8139f,true,57,55,false,79.0,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,6eeb6694-d16e-4807-8b68-c5737f4fbce3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1860f0d9-bcbf-4490-b873-001ad61bee6a,true,67,38,false,58.36,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,8ed66954-88ed-473a-9fed-4719acc6d2c9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
bc015812-9043-4fae-902d-d8b8e4c64fbe,true,68,35,false,36.26,06606981-67cc-42d1-87ed-21f22fb0ea58,831412d0-3346-4a43-8a59-14ef49c648c7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
014b5a76-6a75-4534-882d-f209443d89ce,true,80,71,false,13.53,baeb2434-574d-4804-9640-992abbe826ef,6bfbf2bf-dd81-4ad0-8fce-cdba68aececc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
832dd5b0-2fb2-4f12-8408-dc1364740736,true,74,53,false,57.74,74f39ab7-b5ce-4087-a6ea-65799a35e79b,2da4c4b5-eecf-424e-8a99-ba758154641e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ae48be42-26f5-47f9-a50a-efeb584d8381,true,44,70,false,87.58,06606981-67cc-42d1-87ed-21f22fb0ea58,3b21c62d-2b4d-4268-825f-7022fdf6954c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
165fefda-daa6-4d12-990e-9de6d30a2970,true,88,80,false,1.35,74f39ab7-b5ce-4087-a6ea-65799a35e79b,4f0ad987-085e-4ff9-b340-400fbcc570f3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
18a308f3-94e3-4a7e-8c7f-067855779eb6,true,22,73,false,7.88,814c51b6-91e3-45c3-af39-25e94b608d96,4b6bbf06-ca74-4ec0-9636-7a4f2541cb69,10845cb9-d365-4aaa-badd-b4fa39c6a26a
806a013d-3404-4b17-b912-2f4973cd527d,true,37,87,false,66.89,16173fd0-f439-4222-931e-91c413a495c3,838c4091-7881-4215-9fab-e04ba5551bf0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3311afc0-4e8c-4186-bc57-776d30616a74,true,12,51,false,35.81,6805dd74-ec00-4697-9a5d-5b78414fcaf6,53db9b06-11a0-43f5-a08d-c382ec603a46,10845cb9-d365-4aaa-badd-b4fa39c6a26a
958c5264-578b-4dda-b9a2-083a1a4140b2,true,76,52,false,23.46,06606981-67cc-42d1-87ed-21f22fb0ea58,4adaad6c-0460-4cca-ad3c-af0274422b5c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ce76c1d6-9e23-4c0a-91ec-d293e60075fd,true,9,61,false,4.42,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,09fa3176-68ef-46a5-b365-1261bc7c00e7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d05e35f9-463e-425f-8424-e31aa0051755,true,55,57,false,66.54,74f39ab7-b5ce-4087-a6ea-65799a35e79b,2ea711a7-6b3a-4307-bbbe-7a2da6a41ad6,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1fe0c792-658b-4afe-927f-f8cc43d73f36,true,38,1,false,96.34,6c7768ef-6ccc-4150-a589-043a17f6cf95,28f49554-64d2-4d5d-ae77-2484882c5e81,10845cb9-d365-4aaa-badd-b4fa39c6a26a
aa7331d8-a2e6-4588-822d-967b320beb20,true,78,49,false,70.49,16173fd0-f439-4222-931e-91c413a495c3,1afe586e-e668-49ad-95e5-126e507a12bd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2d2e7dc6-cc43-4f25-bff1-c2ba0d5891d9,true,82,59,false,77.34,16173fd0-f439-4222-931e-91c413a495c3,0eca8e17-40ec-45ae-aba1-93752030b6ac,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7bafafc5-b9fe-4705-a417-bca880f8bd15,true,89,84,false,3.15,74f39ab7-b5ce-4087-a6ea-65799a35e79b,7a9d3d7a-bd6d-4c62-bb26-076a97c3dd94,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0f0c026f-c630-4cd6-a309-892b60a248ed,true,97,14,false,62.8,6805dd74-ec00-4697-9a5d-5b78414fcaf6,6d3a7ede-201c-4f73-a690-8a57c39d63d5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b07d9881-cd7a-4db1-b636-23a27baa1a1a,true,11,1,false,99.19,06606981-67cc-42d1-87ed-21f22fb0ea58,b350bcd4-6974-4fc6-bba9-10bda1dfe5ea,10845cb9-d365-4aaa-badd-b4fa39c6a26a
cec3cb12-f290-4b05-b12e-66bdc00ee569,true,80,18,false,33.85,74f39ab7-b5ce-4087-a6ea-65799a35e79b,a543fe67-4706-4bfb-9275-e15f180304ab,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3ca84476-adf1-4b27-a115-c9680654dbdb,true,72,62,false,80.68,6c7768ef-6ccc-4150-a589-043a17f6cf95,9f66fbf2-b188-494b-aacf-e5d6fb497105,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e2027cf5-9ea4-4c0a-b412-8549cc507d1b,true,1,18,false,59.79,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,c8671d78-7bb4-4c37-90d7-21246edf3b4b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ef65369d-0119-405b-b8b4-64e1dfa3341c,true,36,51,false,50.27,baeb2434-574d-4804-9640-992abbe826ef,0b11f54d-7419-4921-9339-cb8d9c97727f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f4d29f3f-1d2b-49bf-bee3-dea8e727f317,true,21,32,false,1.08,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,4d04b867-b30b-49d8-a0a7-dddd455f1ffe,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ab61fadf-cfd8-4b26-85e2-a116683e8394,true,41,11,false,5.54,6c7768ef-6ccc-4150-a589-043a17f6cf95,33433321-1594-46a4-9cf4-10fdb6e1cd23,10845cb9-d365-4aaa-badd-b4fa39c6a26a
81873d42-a835-4b4f-aa96-420faf3014dd,true,45,62,false,32.57,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,70a72e08-9c75-4fc7-b671-e362aab2ffed,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8d701993-ffe8-455e-8769-7ddfc393bc7f,true,76,27,false,92.14,06606981-67cc-42d1-87ed-21f22fb0ea58,bfc700c3-04b6-44f2-8ce3-8bff85759756,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6efc969d-7e31-4a16-b39c-6677cad0c99d,true,81,53,false,85.33,16173fd0-f439-4222-931e-91c413a495c3,1686d616-a8b7-49f0-ae2d-a05a52bbadf1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
10de52ca-c69b-47a6-9191-837665c32a4c,true,53,28,false,52.12,06606981-67cc-42d1-87ed-21f22fb0ea58,c837d178-fa06-4e5a-89e2-95496eaf8eec,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4d794bd5-9318-4f6d-a16f-e13db260794b,true,17,25,false,63.26,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,6373520c-4db7-476b-8a0b-9fc461a18a85,10845cb9-d365-4aaa-badd-b4fa39c6a26a
44b3a94f-e8bd-460e-afbb-0afc4916962e,true,8,23,false,81.19,6c7768ef-6ccc-4150-a589-043a17f6cf95,deae3610-c1fe-4bb0-9771-909247f206ba,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1a279bd4-2e0b-4ab3-a797-886139777ffb,true,78,29,false,76.24,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,45400564-d6e4-4fb3-b088-e9d653e348bf,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b2b0d9d5-454f-464f-ae22-726770bebdb7,true,60,4,false,1.47,74f39ab7-b5ce-4087-a6ea-65799a35e79b,274b3e27-cb10-4d75-86de-856e8f818d6d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a8b158f7-824d-41ae-b3cb-1d0205883072,true,17,7,false,19.24,baeb2434-574d-4804-9640-992abbe826ef,c5274cb4-fc81-4899-ac81-3943058d595d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
452ffaa1-5960-47e1-9bbb-7bbf665baac6,true,7,31,false,42.19,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,64a9fb1e-765f-4c3b-8b08-869781532bce,10845cb9-d365-4aaa-badd-b4fa39c6a26a
26d8bca6-aca0-4b63-b902-71e03b160a4b,true,47,75,false,37.71,baeb2434-574d-4804-9640-992abbe826ef,6c823cd3-b359-4af9-a371-2ad9d027b576,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6e574b18-69ce-4002-bf81-b6f64446c225,true,14,62,false,35.35,6805dd74-ec00-4697-9a5d-5b78414fcaf6,c31bf6b6-bdf5-49eb-87b2-bd971158df12,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c94ff5db-1ea3-4462-9216-1970036c97e0,true,19,28,false,72.19,16173fd0-f439-4222-931e-91c413a495c3,2dc85cff-0fdf-48bb-9b5a-433a2c8c1fda,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f1d9b7e9-7a1e-4035-9b5d-65f77d4d8cfb,true,59,2,false,95.75,6805dd74-ec00-4697-9a5d-5b78414fcaf6,b29505d4-6a4a-475e-af4f-5c54b03e0967,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4efd4007-a758-477c-8cc8-0de3a99ab4cc,true,27,72,false,69.0,16173fd0-f439-4222-931e-91c413a495c3,89857074-b427-4274-919a-d46b7feedf24,10845cb9-d365-4aaa-badd-b4fa39c6a26a
56ce064e-7398-4b0a-a5aa-0fdbcfddbc6e,true,23,1,false,8.93,6805dd74-ec00-4697-9a5d-5b78414fcaf6,5e7478fb-2392-4775-af4d-acc5a362339c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
78da172d-56fa-4fd5-b27d-1f3c97a5208d,true,46,99,false,84.71,74f39ab7-b5ce-4087-a6ea-65799a35e79b,ed765a6e-4221-45ee-98c6-068baffcd51d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
010f0659-3e75-4732-95c8-6c3dcf0128a1,true,44,27,false,20.24,814c51b6-91e3-45c3-af39-25e94b608d96,30744a70-d264-433c-b39f-20c58faecc29,10845cb9-d365-4aaa-badd-b4fa39c6a26a
48eb96d7-96a2-4b68-8057-00a15443b66c,true,19,19,false,29.99,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,42e621ca-1b6a-4c6c-babc-afaae6626b73,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0de1efbd-3eea-4ef1-bd49-eb39044e1083,true,41,31,false,94.98,814c51b6-91e3-45c3-af39-25e94b608d96,fcbbc1fd-bf36-407e-b9b1-ed863a466f07,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c310df0f-c435-4001-8850-55dc5b456e49,true,21,52,false,95.61,74f39ab7-b5ce-4087-a6ea-65799a35e79b,a8db172b-90ac-42b0-bfcc-dcf6cb2ba15e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e3495ef2-08af-46e5-b5c3-468468ec8188,true,96,64,false,4.9,6c7768ef-6ccc-4150-a589-043a17f6cf95,c1d840ae-2aa8-463e-b3b8-01a4067e88a2,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eb560873-7e16-4e78-8d1a-ef2ece7cf1cc,true,56,81,false,73.87,baeb2434-574d-4804-9640-992abbe826ef,d62fe564-c54b-4b86-9ee8-8bc3a31e0549,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f4e61fd5-051a-4f27-8507-fd0ac4c953ea,true,53,42,false,21.26,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,f0903a9d-d23e-4f73-9717-cb99ba3e741d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ff2c65dc-3668-4ef2-94ad-619d1b8e9d77,true,6,76,false,4.15,6c7768ef-6ccc-4150-a589-043a17f6cf95,1010ff70-e1f1-4d4c-989f-6709b4982600,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6d48b7f7-3147-40df-b7ff-4969842f6241,true,97,36,false,76.89,baeb2434-574d-4804-9640-992abbe826ef,58a49cf2-1061-4c17-ba07-95528875a10c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7b179916-18b8-45e7-bb3b-3aa74d2b1af4,true,38,79,false,87.53,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,6b4ddb97-9595-465c-87dd-fe48c34262ef,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7f383d1d-9a2c-4b80-9ef3-a079fb7342c9,true,3,7,false,87.24,6c7768ef-6ccc-4150-a589-043a17f6cf95,207eaa67-aff5-44d8-b0c8-6ffb10ead6dc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b397523d-d5f2-4944-b1be-11d15f794bbe,true,91,59,false,17.72,814c51b6-91e3-45c3-af39-25e94b608d96,840c1294-aeac-4d74-a36b-2540bae996a5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c131d8be-7f3b-497a-b213-90612af73f95,true,100,24,false,22.85,6805dd74-ec00-4697-9a5d-5b78414fcaf6,bae83398-3de9-4e5c-a0a1-3492ccae5c3e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
69dec953-73ee-4994-886c-6ead017e445e,true,42,44,false,31.74,814c51b6-91e3-45c3-af39-25e94b608d96,16c130f5-ba0c-44aa-8852-a3cdc2fcd89e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5e2733ac-790c-4bf6-bcae-5e0c713dd7a6,true,53,69,false,35.76,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,36fab6f8-dabc-47a9-8365-3111d96308d7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5a062255-a263-4c07-98a4-7f014a757ef4,true,68,61,false,85.48,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,cbb48af3-7aec-42fe-b9c1-fc3e9c4d4c1b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c04fc7fd-fd46-4b97-a5fc-6b2acef17d77,true,42,2,false,5.38,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,aa7de89e-50c3-4fde-a7c6-4f6642303087,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fb7c5eb0-9ac7-4e80-aaf0-2daa955b939f,true,66,65,false,47.83,6805dd74-ec00-4697-9a5d-5b78414fcaf6,a6e45cc7-7267-4df0-afef-8f9411a56455,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a0a96b19-1109-4a36-a103-261f89f41776,true,49,92,false,47.9,6805dd74-ec00-4697-9a5d-5b78414fcaf6,c4c5681a-9c73-4377-9da4-01c302526947,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2f3623fc-656b-4c37-97f6-710341737ba6,true,62,21,false,71.0,baeb2434-574d-4804-9640-992abbe826ef,df44425c-ac73-45e4-8d00-e63a99cce38c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
27963e4f-7153-479e-a3b3-cb07e5a6c6ee,true,64,95,false,86.83,74f39ab7-b5ce-4087-a6ea-65799a35e79b,f6125dc9-3020-4748-ad39-bc646f42f67e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b7852457-0ef4-4870-a94b-e660c2471d93,true,25,97,false,72.95,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,e193091d-6029-4478-a53a-5a0177d0cf7f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9e29d170-97af-4402-ab13-89083e1bc618,true,65,69,false,17.92,814c51b6-91e3-45c3-af39-25e94b608d96,386aa02b-d534-4cc9-ae89-ced3befdf8ce,10845cb9-d365-4aaa-badd-b4fa39c6a26a
62704b57-118e-43e3-b802-f96accafeed8,true,45,62,false,53.56,16173fd0-f439-4222-931e-91c413a495c3,4600f334-26e9-4830-82b1-ea45e78792ca,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b3ea2575-14a2-4889-9429-2123bf2e5fcf,true,30,49,false,55.99,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,80410406-a208-4a78-8ef0-0457cec2a330,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c9de34be-3eb3-4166-96bb-ba16cb76086b,true,6,7,false,65.38,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,00cba100-2047-4cc4-a6ab-97966596f232,10845cb9-d365-4aaa-badd-b4fa39c6a26a
adab9b64-7072-4e9b-8fcc-97eba439f5ea,true,78,76,false,85.78,74f39ab7-b5ce-4087-a6ea-65799a35e79b,5d45da48-5a2c-4ddd-aca6-e1818ffdf507,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3b33853e-305d-4b23-a22b-765953eb849b,true,16,24,false,90.82,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,6fe56572-04ea-4445-83f8-f0f5346ea977,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2793af0b-0d43-4ff7-986e-14ae602bea0a,true,12,52,false,98.06,16173fd0-f439-4222-931e-91c413a495c3,464978f0-a5af-4844-bea7-dac75b25fbec,10845cb9-d365-4aaa-badd-b4fa39c6a26a
