id,code,name,geographicZoneId,typeId,operatedById,active,enabled,openLmisAccessible
3f87b365-0d1b-4caf-80ff-b3669edb5070,hIHmJ1ufV,Fix San,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
50d788f2-ff0e-4a66-977e-83dfaf9d1ed8,0Dl9UZLfyPd,Asoka,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
030426bf-3752-43e0-aee8-67b34044f4c3,PgjdMq4S7jw,Gembucket,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
5ea2b2e2-de40-40c2-bdae-41f27b8a3e36,xIOTpqne4Gj,Sonair,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
f9868520-40db-4f1c-89ba-b2dff6213e66,BuvJ3xcbYK2,Keylex,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
bc070897-956c-4011-b038-b9ccf624fbda,FIjbxjeL,Otcom,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
a79c4806-0568-41aa-bb0a-e1b3e8872fdc,1TyCx2KP2A,Duobam,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
e80ba8b8-9069-4721-885e-3b80be457a46,yjYhe5Fpd,Wrapsafe,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
ec530d32-0652-4cfd-99ca-daca8805f548,d10fBK,Tres-Zap,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
8c3d6a59-5636-4e75-91e9-3f3b864d1bea,D9And1ZBkmLg,Tempsoft,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
9c499c9a-888f-4948-b2a3-52c034deafdb,4FUZ0bPF,Bamity,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
336330e1-5a10-42ee-97d7-6f98471a4ed5,tR10aWLKJ9UZ,Vagram,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
c4097a16-e4f6-414d-ba24-476fea01f97c,LvKA856,Regrant,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
7d07fc4d-6c73-4136-a760-9fc4daa96025,GNJH26187Xqk,Konklab,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
b825f0f4-9e2a-42d4-9600-599d35d00d9a,ObP5H2Xb6U,Latlux,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
0589f50e-8c1e-43e2-979e-e6aed546c0f9,ft9waKHZAaOb,Otcom,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
fc29b8ea-f518-4ab1-a295-0f78e53d106d,t6Og1y,Cookley,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
f98c3428-0193-41a9-be85-7c269af129f4,zXP0nMklUYmh,Bitchip,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
0d6c54f9-5013-4384-9747-26c936527b82,cY83uWGd,Tampflex,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
90bf3c92-2ae0-4ae3-83bc-4e1ad955c27f,zM2HGkghOmd,Konklab,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
d922ebc7-8aaa-4823-83be-4a35fed8a7f0,ATHY1Bmpkv,Viva,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
6a382c33-f5f5-49b2-9b5c-01275cd96455,qXJNsD10,Daltfresh,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
22bf059b-bb79-4143-87ee-6cc3876033a3,Hqzhd1O3ha,Daltfresh,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
2cfa29f6-7085-4708-8f3c-f85fa2efb786,Q33lYGJ,Alpha,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
868d6cc3-146a-406f-ba05-12c95e1f6dd1,e96cXV,Sonair,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
7c7a809d-fad2-49ac-9dc9-7b7809de11b1,jhdt6sr1eo,Cardify,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
87dc9bfa-6ceb-4864-8c07-3f38829fe36a,GRF7O73,Cookley,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
4b1c0d41-3b07-4909-bd2c-09a346c86bc6,fhN6P2Ac,Ronstring,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
5def32fa-64fc-44ff-8c62-68c5d773b164,7synG0l,Sub-Ex,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
1c7aca77-f036-432e-8d45-36740efa5d8d,orfRtqq,Rank,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
bcded869-e236-41a7-a2fc-a303cfca361a,B8omD70ga,Stim,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
f5eff6f4-2f8f-440b-b5e2-b06b49082998,OyloQ4h,Alpha,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
2145a612-4699-45f0-8d72-fc69a64494c8,hYVtmMOg,Konklux,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
16e025b2-0447-4401-af45-98919367b0d8,EAXYEljNB,Span,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
1f3b7f1c-30e4-4a72-a55a-2531353302b9,jVXlttqad,Fix San,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
14139778-f2b0-4c54-949c-4e0a604bb3b5,BT0RlqS,Otcom,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
14fb6509-e9ed-4f9b-9caa-ed7d1a07d338,TDk7rExnMYpj,Cardguard,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
6528cbbd-68e3-45f6-9be6-62d5567450af,PJqZ87ueX1,Regrant,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
8e53a5ea-3ef1-415a-95f1-72e5c775ff65,IIqUig2wTA,Holdlamis,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
1fab0a54-d80a-4e48-8997-61f11f496632,IqhnXu,Zaam-Dox,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
81ef9188-fe13-4da3-85c4-54da7ad3fb28,klACp9,Lotstring,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
d4585b99-df6c-4f56-952c-58c335a479fa,yUFJzC,Pannier,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
60140ed1-17e2-448b-b58e-69ba045a3153,qarZOznViqDI,Opela,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
2025852b-6c33-4132-aa60-80a9e58e41fe,mvupYFt,Cookley,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
a56160ba-2e63-4526-90a7-df8daa82771a,doSlVmSzJVHA,Bigtax,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
517fe663-908a-46f0-97a3-9ebc5162c57a,6PovpCv,Bigtax,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
8dc487b1-33ac-44f2-ae8d-8d024874f5c7,ILdZGr6NdNJ,Lotlux,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
a1863cd2-3d1d-4b31-a1b7-deecb23fec30,FqNyi8,Home Ing,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
49308c3d-05b9-4faf-9071-fab4855a68b0,Y9w5shRTKFY,Daltfresh,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
53224ba7-cf62-4d98-be92-00f96ed62b69,YANWt3iECA,Tempsoft,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
d366775f-94fd-4d3d-b32c-01ca78caa66a,uwNIiu,Flexidy,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
9623b94a-593d-4b7d-ba0e-5e4d104a8476,qzqiRp,Fintone,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
0de90d1c-a4f9-462f-b1c4-b676c02ace2a,ARY3qF,Wrapsafe,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
697703db-922b-490b-9718-5ec09472981b,agVu2Rds,Veribet,3daa08a2-69d4-40e8-8af1-e08e894f6b19,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
0dc53755-c9ef-4cc4-8017-274e40aeff13,w92PKrFvAZ,Sub-Ex,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
275f8549-c11f-412c-91d4-acc2cbd8775f,bFOvV7,Duobam,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
d0e285f6-fa0d-457d-a2a0-0c18ed1adda8,871Zx5Cdv7,Bigtax,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
d8769e2a-1b6a-4b64-b57d-89c0ccfb5639,zzdkH3,Y-find,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
17a44f9d-5413-4edc-9396-d73163ed6852,9HWkyPKe,Fix San,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
be74662e-95ef-48ff-bb24-d404b57f52ad,ZkeocYX8cz,Redhold,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
ff6cf5d5-6f01-42c0-9427-9e7211fb4175,6DPrYMgn2IZj,Stim,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
ead49ce9-104a-4371-9a22-05f5b7048ac1,G5ss8iLgGA,Zontrax,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
a62b780f-b56d-4785-88cc-dbf7e379fad4,onFxDVB9u8d,Cookley,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
faf0b3e5-9f6c-42f9-a679-465e121ed20d,SdOoAltEjM,Hatity,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
1e31238c-66e8-441d-bae6-7dddeb810ffc,KwecprFBalj,Tampflex,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
d2721d24-e516-4087-9c53-a7f8235722a6,XOPBQhfuxF5,Zoolab,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
be9313e5-5f8d-4fe8-8533-d6ffe220251c,BBCR5Ik,Wrapsafe,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
66a3740f-b255-4a79-a9b6-cad155bfdc24,vuOaWtPm5Y2f,Y-Solowarm,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
a32c9204-4bc9-4b17-9db0-428b069d1875,jQP2GW0n,Bigtax,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
cc50d2b3-f18d-491f-90a4-97099aa827e2,Urw63F,Konklux,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
6a9837af-0e60-45bf-b12d-b8f1ff58d777,bNdlCfStM76H,Bytecard,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
e56375bd-fa87-448e-855b-719a553346b0,YL0BJyhqsn,Temp,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
37066620-a2db-4b16-b0bc-f675aa0ba9cb,yr9vy6ZB0,Cardify,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
dd13ebed-062c-4d07-bda0-0125df46aee7,2czjzlDbgi,Ronstring,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
efebad93-493e-4eaa-a636-9818724f75da,2cfrLkdRg,Tres-Zap,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
d3eb801a-2a25-4e21-9e8e-a851c765b48c,TQV68rOHayM,Sonsing,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
cd12b065-a6bf-4c40-8ae4-4a7eb24c53f4,bq99EOhx,Holdlamis,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
83979dca-cebc-46d8-b2af-49f06b5ac351,wMACUVy,Zathin,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
2cad7011-b3ba-49ef-8e8d-d27b7dc7ebdb,SwtFy5pB8,Voltsillam,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
02fa0cd7-bda7-4bb1-bb52-f133b7ef81eb,7Q0YqM4ECrE,Mat Lam Tam,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
f7430be8-a1bd-43c4-ad91-decc85649a22,CvI0XL8WJVC,Bitwolf,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
3103a495-4370-4fff-b0fa-f00c9d2dcc11,Pc5il8UIW,Wrapsafe,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
ee53d6d9-f1f6-4a3d-823d-e14dd3551046,yEHoiX7w9kz,Bamity,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
0fb0da83-38b6-4824-b080-d175e5b1ba6d,dkSoQ0njlHqe,Bamity,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
eb31fe6b-1c5b-4e85-a71b-a446dbeb066f,O8owYHRU,Mat Lam Tam,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
23d376b0-2236-4918-8cb8-669c5350b4dd,JMsIoV,Ronstring,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
965a9aa4-4229-4466-9042-bec5032f0d47,TEAaqcPAzfZ,Bigtax,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
a3cf6dc1-8c70-4aea-be76-ff9b57961932,Y27BuzTj,Zontrax,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
d00621b2-f353-4cc6-a32e-28291d5523f0,x2uYIpQJzO23,Y-Solowarm,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
664ac808-7883-4714-bff5-287aa81d38d4,d4TndqarM,Vagram,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
c51ab714-d240-4256-85c3-de7e37c4970a,XBFYuy,Wrapsafe,4e471242-da63-436c-8157-ade3e615c848,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
e9ca01e0-db73-4f24-9538-9445745130de,dfbkWBI,Sub-Ex,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
373e520d-9ad9-4df7-aa56-930fae7ffbd1,CUDf72D4X,Stim,4e471242-da63-436c-8157-ade3e615c848,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
f4fab9c4-5e56-41aa-b05a-212bcb49dcfd,dcRkA86j,Rank,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
4131686d-dcea-44ed-b6d4-3ba358e53e35,HlKuXKXTzudX,Bamity,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
38c7ea78-58f1-474c-a839-f4bf8b1c3b8d,gbVEi5,Opela,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,663b1d34-cc17-4d60-9619-e553e45aa441,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
64ab9e29-1f06-4dfb-bf10-51160e45edfc,cBwTQv2h,Zoolab,58d51132-de7d-49f6-ba8d-fd2b5673c3ff,ac1d268b-ce10-455f-bf87-9c667da8f060,1074353d-7364-4618-a127-708d7303a231,true,true,true
4c88e95f-39a7-4fda-bcfa-25f54e02a236,3sAucG5SaFcC,Zoolab,0bbd69c1-e20f-48f5-aae4-26dcd8aa7602,ac1d268b-ce10-455f-bf87-9c667da8f060,9456c3e9-c4a6-4a28-9e08-47ceb16a4121,true,true,true
3b97314a-42db-4756-8496-3dfaf8b404cb,1pbsFKrBk,Cardify,3daa08a2-69d4-40e8-8af1-e08e894f6b19,663b1d34-cc17-4d60-9619-e553e45aa441,1074353d-7364-4618-a127-708d7303a231,true,true,true
