id,active,displayorder,dosesperpatient,fullsupply,priceperpack,orderabledisplaycategoryid,orderableid,programid
89158842-0333-4500-946c-c1f7e3f8babc,false,69,6,false,48.15,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,296ccc73-7b85-4d8c-ac9f-d4f2e54fd3f1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
86002d4f-d2d9-4902-8a35-cb6e52eb0eff,false,57,88,false,38.1,6c7768ef-6ccc-4150-a589-043a17f6cf95,06844462-07e9-4291-a2c6-bc5f7956f98f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e95d7eda-4536-433f-9edf-4234c3eea00b,false,27,10,false,62.84,6c7768ef-6ccc-4150-a589-043a17f6cf95,c13a7566-a6e8-4521-9091-ebcfc4f81649,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f49a9dea-a286-412e-abf9-19db94322718,false,16,99,false,16.03,74f39ab7-b5ce-4087-a6ea-65799a35e79b,59557175-6381-4b78-afdf-f9f0e31a1992,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9e7d569d-7f54-4dd7-81db-c7f9eb5000d2,false,3,1,false,92.72,16173fd0-f439-4222-931e-91c413a495c3,f158b1e3-578d-4598-9b3c-6acfdcabd304,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7df51058-2fe8-49fb-8abf-35a770f079af,false,50,58,false,93.24,814c51b6-91e3-45c3-af39-25e94b608d96,0e4408f8-9c9b-496a-8c67-9b4716c76c8e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7626874f-0555-4ca3-b1ad-4e1a7b112258,false,56,45,false,81.32,16173fd0-f439-4222-931e-91c413a495c3,cdac6a5c-89d8-4e63-b66c-773e87e7f79f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
3da1c10f-39e0-4f69-ba38-9948812785bf,true,96,38,false,56.83,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,c61b83a0-7eb2-4fad-a489-c31c520d3c5f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1d9f646e-521d-4cb0-9888-904ba120263a,true,7,10,false,54.63,6805dd74-ec00-4697-9a5d-5b78414fcaf6,2c9fc902-b414-4806-8444-b73dfae89336,10845cb9-d365-4aaa-badd-b4fa39c6a26a
65e41864-b190-4f77-af79-e8b4ee5a399d,true,23,71,false,94.09,814c51b6-91e3-45c3-af39-25e94b608d96,dac4bafa-f252-41ee-ade0-e99c1a6f7958,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d3240aef-0219-4536-9e2b-d39f790a8dc8,false,17,22,false,21.23,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,80d3f0f4-4ccb-4adb-8d08-e108d195003f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6d474d8e-d129-4e6d-9fe9-243cc725c5e0,false,81,85,false,68.68,6c7768ef-6ccc-4150-a589-043a17f6cf95,211f491c-2381-42fd-8463-9c9b3f5b604e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
05a29331-f6b8-4baa-ac66-dffc37b9e22d,true,69,80,false,1.4,6805dd74-ec00-4697-9a5d-5b78414fcaf6,d6034b3b-4b2e-4bd7-a204-ccb234e35dba,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7c2d9378-8bbc-4324-b515-db0f76909064,false,89,96,false,13.4,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,3eeb4d41-3e50-4934-bf67-4babe4eb8ea4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0c3052ee-8157-4ecc-8b5a-68deef621055,true,99,6,false,26.76,baeb2434-574d-4804-9640-992abbe826ef,0bf7b0cc-034e-48dc-a5c7-fd77a4ac3314,10845cb9-d365-4aaa-badd-b4fa39c6a26a
92e769ad-a4a5-4f2a-b8a5-e1615ea7569e,false,73,5,false,21.02,baeb2434-574d-4804-9640-992abbe826ef,8189a8a2-a281-47eb-908f-ce1e73f3d10b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ca3b6a0c-8a42-4377-99f5-3284c5b17d88,false,68,30,false,91.13,06606981-67cc-42d1-87ed-21f22fb0ea58,19829cde-5293-4f73-9ff5-cc954f9521e7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
9e1ad483-d557-4186-a4cf-0a7801e2d9c6,true,35,15,false,21.67,814c51b6-91e3-45c3-af39-25e94b608d96,690afac9-9a18-43f4-aaec-a05459d79ed4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8234876e-da5c-42a0-8a45-0575ec15f900,true,27,43,false,22.19,baeb2434-574d-4804-9640-992abbe826ef,66a46ca7-391c-4b17-895d-69d5e43381a1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
352b9162-48e7-4471-a76f-b680f259572d,true,40,7,false,54.79,74f39ab7-b5ce-4087-a6ea-65799a35e79b,2e092b4f-8d0c-4660-bafb-cf08aefbd0c0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7dec7f32-85d4-4e05-9c0f-2e93674a8360,false,81,68,false,13.4,74f39ab7-b5ce-4087-a6ea-65799a35e79b,d86c8ce6-6748-4772-a078-52f1f0eec22f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0eb4066d-a7bb-4318-87a5-d2edcdef85b4,false,28,46,false,27.31,baeb2434-574d-4804-9640-992abbe826ef,0d308b01-506b-4acb-a75a-387a6c40f1f1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d403d161-8b10-4910-ac9e-89b8ac03ff81,true,42,50,false,10.22,74f39ab7-b5ce-4087-a6ea-65799a35e79b,db89b313-f2ed-4bf5-bacf-c94412127d2e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eb77ccf0-c7e0-4240-8de6-f88c41b056a7,false,88,59,false,12.84,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,94cd98cd-7d5f-4c20-81fb-3864bdb5682b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4a278865-1f18-4e4d-98cf-bc4f5e6add22,true,86,35,false,40.83,814c51b6-91e3-45c3-af39-25e94b608d96,8d003f95-c587-4615-9fb9-74e9241f1a1e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ca0fbf3a-9978-4633-99b3-58b513b3a229,true,73,42,false,17.08,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,b39d498f-0117-4bca-8a2f-ea2ddb71a9a0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2a748fbe-c404-4c76-bb28-90d8e3f8a132,true,82,90,false,58.68,6c7768ef-6ccc-4150-a589-043a17f6cf95,666ddbe1-cf7a-498b-a19f-87991282989e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
69e30bbb-d8fe-440e-8e0c-e27edda5820c,false,27,17,false,82.82,6c7768ef-6ccc-4150-a589-043a17f6cf95,746e79ef-6e40-450d-a341-5462accfdb6e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
0bd3609b-9e30-4390-97d9-8bfc5066f291,false,45,3,false,49.16,74f39ab7-b5ce-4087-a6ea-65799a35e79b,69d8612b-72a9-423a-863a-3d9d4cdc346d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7b88591b-9a8d-419f-85d9-0f88bbf044ed,true,71,46,false,35.75,06606981-67cc-42d1-87ed-21f22fb0ea58,6636a89d-bef3-4177-a0e1-51ee73012649,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f6d37c87-e095-4bf0-ba0c-5cf3f3b053d2,true,79,67,false,51.2,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,e75d11a1-8ccc-4cfb-b7d7-f469b6e37952,10845cb9-d365-4aaa-badd-b4fa39c6a26a
81ddcc6a-c538-41f7-a3d1-815e66941056,false,84,53,false,71.7,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,34e3c46a-d812-4b99-a68c-d74dd5f4691b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b022c451-2e94-465d-8d10-4868c759ff05,true,38,55,false,47.66,06606981-67cc-42d1-87ed-21f22fb0ea58,684363dc-2860-45b3-8022-857d609c5512,10845cb9-d365-4aaa-badd-b4fa39c6a26a
2e3d40f4-b25f-48ab-84b9-6b354f0ea8ce,true,100,63,false,55.72,baeb2434-574d-4804-9640-992abbe826ef,2c8bc71e-f657-4e27-a383-d7c1b64dec02,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6c490883-17f1-4ee8-832f-4b40b648ff98,false,93,42,false,69.82,06606981-67cc-42d1-87ed-21f22fb0ea58,4f742378-5b5e-46e8-a843-1b19682e0202,10845cb9-d365-4aaa-badd-b4fa39c6a26a
abcee884-76ba-4804-8c4e-bb00ff8abe74,true,5,5,false,72.6,06606981-67cc-42d1-87ed-21f22fb0ea58,63f91347-26b3-4df6-bb0a-bf6882f40d20,10845cb9-d365-4aaa-badd-b4fa39c6a26a
daffe240-7f90-46d0-a99b-c61e9a76dfd5,true,28,27,false,99.11,16173fd0-f439-4222-931e-91c413a495c3,ae0fe25e-1b0f-44c4-95e4-a211fb910052,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5eff1d24-09a1-494b-aef8-6c7c11f8c92b,true,76,61,false,17.26,74f39ab7-b5ce-4087-a6ea-65799a35e79b,dc8827a1-278e-4977-bdb4-b619f156e490,10845cb9-d365-4aaa-badd-b4fa39c6a26a
246d7832-3f6b-4398-8d75-75fbb9f72e86,false,58,26,false,8.71,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,aa1cc853-e792-4127-9474-23e9f351da66,10845cb9-d365-4aaa-badd-b4fa39c6a26a
35fa5978-fac9-4581-94e9-b856d8bdd5a6,true,39,22,false,84.73,06606981-67cc-42d1-87ed-21f22fb0ea58,1f59d800-e5b9-4264-8316-aba412995c22,10845cb9-d365-4aaa-badd-b4fa39c6a26a
89549bf3-0aa6-4aac-b23d-576fbdc814a7,false,94,7,false,49.57,baeb2434-574d-4804-9640-992abbe826ef,97b6d363-556b-40b0-8fc7-6a1d9ec6fff9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
55541845-f4a6-45a7-9dec-da5442adf2a9,false,64,37,false,75.92,baeb2434-574d-4804-9640-992abbe826ef,71ac0225-ee8f-45bf-a43c-d282005d5025,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d5eebaea-5543-4612-9d14-d2fda44497eb,true,41,64,false,2.31,6c7768ef-6ccc-4150-a589-043a17f6cf95,c5b17dac-2155-46ce-9e10-621f6383bebc,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b81e2603-2f1b-41a4-bc5b-1a8beb4d7073,false,65,95,false,50.89,6805dd74-ec00-4697-9a5d-5b78414fcaf6,cd188c39-87bb-4a75-9f51-0b52511d3717,10845cb9-d365-4aaa-badd-b4fa39c6a26a
8e467e32-6534-4c23-a1b3-c1ac7c3fcda7,false,25,49,false,21.84,6805dd74-ec00-4697-9a5d-5b78414fcaf6,5ea35275-cafd-4b5b-83de-36639198cbba,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ae3c76ae-4815-4fb6-934d-f2fc93c8b342,true,15,41,false,69.54,6c7768ef-6ccc-4150-a589-043a17f6cf95,1f1df54d-ee77-49ba-9a2a-81a723a60be1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b74db599-cd07-4ac3-8989-863c44338a44,true,36,10,false,99.24,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,f7227143-aca4-4837-8f39-2335f5e4ec5d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
94450b5d-41f7-4394-bcec-e4328e381c4d,false,34,29,false,62.33,16173fd0-f439-4222-931e-91c413a495c3,1b37c5b8-49a2-44e5-9801-b951e44234da,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a7c614c2-411b-4dfa-975e-4dbf37bf7fd1,true,60,57,false,72.24,6805dd74-ec00-4697-9a5d-5b78414fcaf6,0b5d5294-9dda-4ff0-90e3-e19f211ea687,10845cb9-d365-4aaa-badd-b4fa39c6a26a
03ce80a9-13e4-4656-93dc-df36b609261d,false,46,45,false,35.27,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,de7c08e6-aa6e-4f25-b693-b5de1a5f7c5d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
e5cde294-9600-4fc2-b78e-5458604f18ff,false,96,60,false,40.82,baeb2434-574d-4804-9640-992abbe826ef,83da47d2-68a6-4ac5-b202-abaabbdd4804,10845cb9-d365-4aaa-badd-b4fa39c6a26a
68dbdfcf-af97-4113-9458-eb438f30314a,true,82,8,false,53.66,6805dd74-ec00-4697-9a5d-5b78414fcaf6,93e75e7d-5c29-4f7f-bbeb-bdbdb6471f46,10845cb9-d365-4aaa-badd-b4fa39c6a26a
74515405-a93a-4e5a-a110-8dd446f17d29,false,23,78,false,87.29,baeb2434-574d-4804-9640-992abbe826ef,3b6c806f-5675-4cff-818d-763ff0f1c6ce,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d8536ff9-7cc3-494b-ad93-dc25bc9ab08c,true,22,96,false,72.87,6c7768ef-6ccc-4150-a589-043a17f6cf95,6a2f1da7-18f3-4efd-b770-77d2a878e383,10845cb9-d365-4aaa-badd-b4fa39c6a26a
34df5445-63a6-4411-b882-c589866e3041,false,29,73,false,57.93,6805dd74-ec00-4697-9a5d-5b78414fcaf6,78f37cf3-c0f8-44ab-97ce-23d4776fd234,10845cb9-d365-4aaa-badd-b4fa39c6a26a
94ba74ec-0e58-4cf8-b87b-cf09412611bb,true,2,82,false,28.03,814c51b6-91e3-45c3-af39-25e94b608d96,1174f57a-ef34-4518-a3eb-b27b134d871f,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d7d26f16-0c62-4e0b-b8f2-6cc386dd71ec,false,18,38,false,13.13,16173fd0-f439-4222-931e-91c413a495c3,83fe9208-7780-4163-a363-51ed6143b3f0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
39092cf6-c975-4b1e-830a-2e9c38684793,false,83,1,false,4.29,06606981-67cc-42d1-87ed-21f22fb0ea58,b85eebbf-efff-4dfc-9359-7670f8f5c600,10845cb9-d365-4aaa-badd-b4fa39c6a26a
68ca356d-9616-4abc-be43-da29fe5dbfc5,true,60,1,false,91.84,74f39ab7-b5ce-4087-a6ea-65799a35e79b,ae87e76b-f934-462f-9b9e-04e3f0c86ad7,10845cb9-d365-4aaa-badd-b4fa39c6a26a
976645a1-ab40-46f3-bb23-42b4c918f71f,false,21,24,false,95.85,74f39ab7-b5ce-4087-a6ea-65799a35e79b,85ea0d4d-cc15-448b-84cd-c0aaea03a92c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
587cfbaa-c8b0-4bc9-ab7f-85a0dee9bdfa,false,73,70,false,85.04,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,64373303-76a1-4d16-9541-cc2091ffb20e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ff860694-9eb6-4f46-89a2-9348c9c84f15,true,74,56,false,12.72,6c7768ef-6ccc-4150-a589-043a17f6cf95,ac28ed8f-9dea-409a-889b-4030f81af25d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
d1f1eaf5-5903-49c9-ae2c-e20db9e755eb,true,56,52,false,76.01,16173fd0-f439-4222-931e-91c413a495c3,9ffa5f9e-c10b-4122-b549-be3ed34d4724,10845cb9-d365-4aaa-badd-b4fa39c6a26a
1e545236-0118-4fa4-b184-669a340f2aef,false,19,8,false,8.32,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,40511648-d59c-41a3-bd5e-345f068ddbb5,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5da4d305-39c7-4aee-8fec-226cb3dda6ca,false,28,30,false,11.58,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,3a680b5e-266a-4907-ade6-6ae1a8ace281,10845cb9-d365-4aaa-badd-b4fa39c6a26a
59e6beeb-7e09-48f2-9e6c-0422efffa195,false,42,16,false,66.97,6805dd74-ec00-4697-9a5d-5b78414fcaf6,65c8b931-d3f0-4d7e-bd1d-baa1eec9b7bd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5eaa3f6d-867c-4bf8-bd8e-5955a80d0027,true,64,19,false,45.33,6805dd74-ec00-4697-9a5d-5b78414fcaf6,812890d1-cb3d-4bac-8973-e3b185c733df,10845cb9-d365-4aaa-badd-b4fa39c6a26a
06476686-13f5-4400-99cc-1c32be816c5b,false,26,86,false,52.9,16173fd0-f439-4222-931e-91c413a495c3,953a9759-8577-4f38-b650-17372113ea10,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b576de82-5a78-4e98-8838-9da268d0a114,true,58,12,false,49.12,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,fc4eff82-5835-457c-a2a3-4bb3435f8bfd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
690e4cfe-9dea-4e32-855d-93c9b2a1525c,true,31,14,false,16.31,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,373bcd41-e01e-4b3b-853a-f7b9920b1bb0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
153d0837-8fcb-4fb5-ba43-5f9a6b5d2a9a,true,81,98,false,64.68,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,6a49d9af-2d6a-48fe-a7d2-d5fcf3bc36d8,10845cb9-d365-4aaa-badd-b4fa39c6a26a
649a8c4d-5e92-4685-b4c5-724c199b5aa1,true,84,93,false,78.49,6c7768ef-6ccc-4150-a589-043a17f6cf95,c192f43b-a8ab-432b-b9a5-b46718c953b1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c757b845-7ec2-41ba-8be7-f5efeb583c9a,false,84,10,false,74.09,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,b5286fa3-1d63-47f1-a349-2b54f4ac9886,10845cb9-d365-4aaa-badd-b4fa39c6a26a
f91e68a1-71a0-488e-a480-e16a16130728,false,42,46,false,65.95,16173fd0-f439-4222-931e-91c413a495c3,d611c8ce-a756-46f3-b5ab-d98cc9cbe258,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c9e1c1dc-880e-4308-894e-a00d6e230f6f,false,5,93,false,94.39,74f39ab7-b5ce-4087-a6ea-65799a35e79b,597ddf42-dce5-402f-bdec-24ef8bbc68b9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6b9e15ab-f20b-4b08-b54c-8c4d88bbef91,false,67,82,false,2.02,baeb2434-574d-4804-9640-992abbe826ef,bd0968f2-2a34-450f-bf89-1d00ff060146,10845cb9-d365-4aaa-badd-b4fa39c6a26a
17763e63-90cf-451f-9f6f-39d29b7ea421,false,90,7,false,2.09,814c51b6-91e3-45c3-af39-25e94b608d96,44edc9e8-ca04-4be0-bd55-81ffebadb71c,10845cb9-d365-4aaa-badd-b4fa39c6a26a
74a2c801-1990-48eb-8757-958d7c14f58d,false,86,31,false,96.58,06606981-67cc-42d1-87ed-21f22fb0ea58,aeebeb7c-0193-4c0e-a292-d332c7668f5d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
ec82ddff-33bf-4f86-b58f-4cb3d1ecaeb0,false,18,71,false,39.46,6c7768ef-6ccc-4150-a589-043a17f6cf95,9b8b8609-79d4-4e16-82a0-04d2cca44d09,10845cb9-d365-4aaa-badd-b4fa39c6a26a
4e717cff-84d6-4e0b-a489-77d743770efb,true,33,31,false,89.41,baeb2434-574d-4804-9640-992abbe826ef,9c6b461e-2cb2-49b4-a506-e00e9c5f9aea,10845cb9-d365-4aaa-badd-b4fa39c6a26a
50702866-bc14-4a10-9fde-27b46991eab6,true,48,82,false,16.77,6805dd74-ec00-4697-9a5d-5b78414fcaf6,808b43a0-a590-4a76-9ade-0afc09aa0596,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c24fc294-05d7-441b-881e-5405e7c93be6,false,47,1,false,30.53,6c7768ef-6ccc-4150-a589-043a17f6cf95,5c874536-f901-4671-ad0e-3d4b76019a80,10845cb9-d365-4aaa-badd-b4fa39c6a26a
430f11e8-8704-4fae-b1e6-ab9958aedbe8,false,52,68,false,87.38,3bfe0282-732b-4ce8-b4f9-aa7ffb297758,53665a53-2a24-4145-88a1-5616b542de75,10845cb9-d365-4aaa-badd-b4fa39c6a26a
48ccd01a-7984-4ba2-a6e9-036017da4503,false,67,99,false,98.77,6805dd74-ec00-4697-9a5d-5b78414fcaf6,dcb679d5-2688-48ef-8276-ad9340b30ae9,10845cb9-d365-4aaa-badd-b4fa39c6a26a
19746acf-cb67-41fa-8be1-3cf8c27297f9,false,42,1,false,87.74,814c51b6-91e3-45c3-af39-25e94b608d96,054abd96-35ad-499e-925f-3faeb73f0185,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a7bbe0d1-50f2-46de-ae32-968f301181da,true,62,59,false,85.22,16173fd0-f439-4222-931e-91c413a495c3,1ec0fcb8-2428-4d07-9def-c2c82b7727a0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c2614ca5-fbfd-4c18-8fff-61d420e08e06,false,71,10,false,9.94,16173fd0-f439-4222-931e-91c413a495c3,9ca39aad-c4fb-47f8-94ab-66a34e31f9ae,10845cb9-d365-4aaa-badd-b4fa39c6a26a
7c1dc064-1fdb-4387-8de1-5691d073616e,true,78,100,false,95.5,6c7768ef-6ccc-4150-a589-043a17f6cf95,89a9106b-34bb-4c92-a303-f32587d91fa3,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fbc55c44-5089-4354-9f72-8b9379e1aac1,false,56,72,false,34.97,814c51b6-91e3-45c3-af39-25e94b608d96,5dc6931b-9b08-44f3-8793-eab5bc063e3e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
85f97367-800e-40ee-a01a-33aae268f815,false,11,76,false,47.89,74f39ab7-b5ce-4087-a6ea-65799a35e79b,848eeb3a-4ec0-480c-82e7-9883fe9231a4,10845cb9-d365-4aaa-badd-b4fa39c6a26a
6a6665b2-8114-40fd-a2fc-97de71a87baf,true,10,35,false,36.35,baeb2434-574d-4804-9640-992abbe826ef,7a56a0b9-8714-4ff3-9ffd-da13b23180fd,10845cb9-d365-4aaa-badd-b4fa39c6a26a
a452e9cd-2136-48d9-9b8d-84417fa7caa9,true,98,62,false,48.64,baeb2434-574d-4804-9640-992abbe826ef,d632be87-cef2-4c26-b9cf-56e6e9538de0,10845cb9-d365-4aaa-badd-b4fa39c6a26a
85fdc6f8-0110-4e59-8ee6-babe90bf41c3,true,45,72,false,1.51,6805dd74-ec00-4697-9a5d-5b78414fcaf6,8d155d3b-6e60-4fbf-b433-ffa4d78f5cf1,10845cb9-d365-4aaa-badd-b4fa39c6a26a
93932ded-76ee-45fb-b1dc-082dd5bc2d9d,true,62,24,false,72.18,6c7768ef-6ccc-4150-a589-043a17f6cf95,09379dfa-fb51-4765-9b17-5cf3e50a0c4b,10845cb9-d365-4aaa-badd-b4fa39c6a26a
09bc89d7-43f1-43d4-9841-e036f5b11a8e,true,56,57,false,48.42,6c7768ef-6ccc-4150-a589-043a17f6cf95,d9f7c022-5454-40ab-a96c-ebf27a71e726,10845cb9-d365-4aaa-badd-b4fa39c6a26a
b690fed5-2161-4d0d-9b33-0394ce58a9dd,false,81,98,false,95.82,06606981-67cc-42d1-87ed-21f22fb0ea58,98119bba-c418-43fb-912d-ff5eb8a30b71,10845cb9-d365-4aaa-badd-b4fa39c6a26a
09171fcc-7809-41b5-89ed-4d922cb3fc8c,false,16,21,false,88.43,16173fd0-f439-4222-931e-91c413a495c3,fe097b6f-e182-465f-bbef-44f4ba8ebe1a,10845cb9-d365-4aaa-badd-b4fa39c6a26a
58e9148e-9a69-4f4b-9bab-1ffee8ea8961,true,30,65,false,97.54,74f39ab7-b5ce-4087-a6ea-65799a35e79b,6db97951-e78c-4993-b830-08e09dc1b340,10845cb9-d365-4aaa-badd-b4fa39c6a26a
5f9bdf06-c267-4c33-9f4c-aa7c95a16462,true,87,24,false,41.78,6c7768ef-6ccc-4150-a589-043a17f6cf95,27a98627-050a-4bfa-83aa-f0443f56ba4d,10845cb9-d365-4aaa-badd-b4fa39c6a26a
c274190a-8241-4497-acb0-b04234ded5f2,false,57,50,false,98.1,6c7768ef-6ccc-4150-a589-043a17f6cf95,6697de57-d64a-463b-b117-bd35f9efcf5e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
fede828d-d561-44c0-827a-5ed3f59d1fe8,true,81,7,false,51.7,814c51b6-91e3-45c3-af39-25e94b608d96,1ed850b1-e20c-4d3f-ae15-0403b5c84c92,10845cb9-d365-4aaa-badd-b4fa39c6a26a
eafa942d-cd89-47ad-b1fc-de6b505cbf62,true,74,45,false,5.92,15b8ef1f-a5d6-42dd-95bf-bb68a4504e82,9e361b52-2410-4b63-b076-3b8e8bed5f93,10845cb9-d365-4aaa-badd-b4fa39c6a26a
459187e9-6897-4133-9d1b-9eea2421d0c1,true,93,30,false,30.03,16173fd0-f439-4222-931e-91c413a495c3,e5a9b49e-1c70-4ef8-918f-b1aecc3255fb,10845cb9-d365-4aaa-badd-b4fa39c6a26a
506ddb78-8d01-4b58-8e53-7eef50d28d5f,true,31,97,false,15.41,06606981-67cc-42d1-87ed-21f22fb0ea58,7d196f40-e9e3-4e7e-9c8e-047ab123aa6e,10845cb9-d365-4aaa-badd-b4fa39c6a26a
